id,budget,original_language,popularity,runtime,revenue,has_homepage,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,overview_count,overview_life,overview_find,overview_one,overview_new,overview_love,company_count,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_country_count,release_month,release_day,release_year,dayofweek,spoken_language_count,has_Released,tagline_count,tagline_one,tagline_love,tagline_world,tagline_life,tagline_stori,tagline_man,title_count,keyword_count,keyword_relationship,keyword_base,keyword_woman,keyword_film,keyword_murder,keyword_love,cast_1,cast_2,cast_3,cast_count,crew_count
2210,300000000,en,31.363664,169.0,961000000,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,3,0,0,0,0,1,5,19,2007,5,1,1,9,0,0,1,0,0,0,8,16,0,0,1,0,0,0,Johnny Depp,Orlando Bloom,Orlando Bloom,34.0,32
2211,0,en,7.696022999999999,85.0,29326868,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,1,0,0,4,0,0,0,0,1,3,29,2006,2,1,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,Gad Elmaleh,Alice Taglioni,Alice Taglioni,8.0,2
2212,2200000,en,6.127903,99.0,136400000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,61,0,0,0,0,1,1,0,0,1,0,1,12,16,1970,2,2,1,9,0,1,0,0,0,0,2,13,0,1,1,0,0,1,Ali MacGraw,Ryan O'Neal,Ryan O'Neal,12.0,9
2213,20000000,en,8.772263,95.0,32204030,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40,0,0,1,0,0,3,0,0,0,0,1,4,12,2012,3,1,1,3,0,0,0,0,0,0,1,10,0,0,0,0,0,0,Guy Pearce,Maggie Grace,Maggie Grace,13.0,19
2214,8272296,es,10.000914999999999,101.0,67872296,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,2,0,0,0,0,2,4,19,1999,0,1,1,18,0,0,0,0,0,1,4,10,0,0,0,0,0,0,Cecilia Roth,Marisa Paredes,Marisa Paredes,27.0,32
2215,15000000,en,7.050403,116.0,10903846,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,1,1,0,0,0,0,1,12,8,2006,4,2,1,8,0,0,0,0,0,0,3,4,0,0,0,1,0,0,Samuel L. Jackson,Christina Ricci,Christina Ricci,15.0,8
2216,38000000,en,7.824961999999999,114.0,105610124,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,68,0,1,0,0,1,2,0,0,0,0,1,10,2,2010,5,1,1,10,1,0,0,0,0,0,5,9,0,0,0,0,0,0,Katherine Heigl,Josh Duhamel,Josh Duhamel,20.0,83
2217,8000000,en,10.428421,90.0,5659286,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0,1,12,30,2015,2,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,David Thewlis,Jennifer Jason Leigh,Jennifer Jason Leigh,3.0,56
2218,40000000,en,9.389353999999999,109.0,196781193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0,0,0,0,0,2,0,0,0,1,1,4,16,2014,2,1,1,8,0,0,0,0,0,0,3,9,0,0,1,0,0,0,Cameron Diaz,Leslie Mann,Leslie Mann,16.0,4
2219,8700000,en,11.643025999999999,100.0,7659918,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,26,0,0,0,1,0,4,0,0,0,0,1,5,25,2006,3,1,1,7,0,0,0,0,0,0,3,21,0,1,0,0,0,0,Keanu Reeves,Winona Ryder,Winona Ryder,16.0,26
2220,3000000,en,6.070216,123.0,2357852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,4,0,0,0,0,2,5,14,2009,3,1,1,9,0,1,0,0,0,0,2,23,0,0,1,1,0,0,Katie Jarvis,Michael Fassbender,Michael Fassbender,29.0,24
2221,7000000,it,5.633243,110.0,8220215,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,69,0,0,0,0,0,1,0,0,0,0,1,2,12,2010,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Nicole Grimaudo,Riccardo Scamarcio,Riccardo Scamarcio,16.0,2
2222,5000000,en,3.3343529999999997,110.0,4040588,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,2,0,0,0,0,1,8,6,2008,2,3,1,10,0,1,0,0,1,0,2,3,0,0,0,0,0,0,Alan Rickman,Chris Pine,Chris Pine,12.0,3
2223,15000000,en,7.729445,183.0,50000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,57,0,1,0,0,1,2,0,1,0,0,2,12,8,1978,4,4,1,11,1,0,0,0,0,0,3,8,0,0,0,0,0,0,Robert De Niro,John Cazale,John Cazale,50.0,47
2224,10000000,en,7.0649820000000005,95.0,103166989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67,0,0,0,0,0,3,0,0,0,0,1,1,29,1999,4,1,1,12,0,0,0,0,0,0,4,21,0,0,0,0,0,1,Freddie Prinze Jr.,Rachael Leigh Cook,Rachael Leigh Cook,23.0,8
2225,0,bn,3.9007089999999995,125.0,536364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140,1,0,0,0,1,1,0,0,0,0,1,8,26,1955,3,1,1,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,Kanu Bannerjee,Karuna Bannerjee,Karuna Bannerjee,19.0,15
2226,2000000,en,6.857317999999999,118.0,7800000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,1,1,11,11,1947,0,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,Gregory Peck,Dorothy McGuire,Dorothy McGuire,13.0,12
2227,200000,en,0.9177770000000001,105.0,8000000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,48,0,0,0,0,0,1,0,0,0,0,2,12,24,2016,5,1,1,6,0,0,0,0,0,0,6,2,0,0,0,0,0,0,Lois Alexander,Curtis Benton,Curtis Benton,13.0,12
2228,85000000,en,1.498902,107.0,363164265,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,71,0,1,0,1,0,5,0,1,0,0,1,4,2,2009,3,1,1,4,0,0,0,0,0,0,2,10,1,0,0,0,0,0,Vin Diesel,Paul Walker,Paul Walker,48.0,123
2229,12000000,en,11.283472,123.0,56298474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,66,1,0,0,0,0,4,0,0,0,0,3,8,29,2002,3,3,1,4,0,0,0,0,0,0,1,4,0,0,1,0,0,0,Salma Hayek,Alfred Molina,Alfred Molina,14.0,27
2230,0,en,0.779829,93.0,5099316,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,84,1,1,0,0,0,4,0,0,0,0,1,7,25,1986,4,1,1,15,0,0,0,0,0,0,3,21,0,0,0,0,1,0,Anthony Michael Hall,Glynn Turman,Glynn Turman,14.0,14
2231,2160000,en,0.23053400000000002,119.0,9132000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,1,6,1,1945,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Greer Garson,Gregory Peck,Gregory Peck,20.0,8
2232,15000000,en,13.389735,98.0,3533227,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,176,0,1,0,0,0,4,0,0,0,0,1,8,7,2008,3,2,1,8,0,0,0,0,0,0,4,13,0,0,0,0,0,0,Bradley Cooper,Vinnie Jones,Vinnie Jones,11.0,11
2233,21000000,en,3.030309,115.0,23450000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,1,1,0,5,0,0,0,0,2,2,3,1995,4,1,1,18,0,0,0,0,0,0,4,9,0,0,0,0,0,0,Whoopi Goldberg,Mary-Louise Parker,Mary-Louise Parker,6.0,10
2234,30000000,en,14.313079,107.0,55583804,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,1,1,0,0,0,1,2,26,2010,4,2,1,6,0,0,0,0,0,0,2,10,0,0,0,0,0,0,Bruce Willis,Tracy Morgan,Tracy Morgan,23.0,11
2235,9000000,en,1.818296,130.0,771499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,3,0,0,0,0,1,5,14,2010,4,1,1,11,0,1,0,0,0,0,2,5,0,1,0,0,0,0,Q'orianka Kilcher,Barry Pepper,Barry Pepper,5.0,1
2236,12000000,en,16.243093,120.0,1400000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,1,0,0,1,0,0,0,0,1,12,14,1984,4,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Matthew Modine,Nicolas Cage,Nicolas Cage,7.0,9
2237,0,en,11.331859,106.0,8212430,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,4,0,1,0,0,2,10,7,2010,3,4,1,9,0,0,0,0,0,0,1,11,0,0,0,0,0,0,Ayrton Senna,Alain Prost,Alain Prost,18.0,15
2238,1000000,en,0.045860000000000005,124.0,2691899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,7,0,0,0,0,5,5,28,1993,4,1,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,Kofi Ghanaba,Oyafunmike Ogunlano,Oyafunmike Ogunlano,19.0,13
2239,23000000,en,1.914881,104.0,5820015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,47,0,0,1,0,0,2,0,0,0,0,1,2,9,1990,4,1,1,8,0,1,0,0,0,0,2,6,0,0,0,0,0,1,Jane Fonda,Robert De Niro,Robert De Niro,12.0,28
2240,19500000,hi,5.326716,172.0,91000000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,1,0,0,0,0,1,12,18,2013,2,1,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,Aamir Khan,Katrina Kaif,Katrina Kaif,12.0,26
2241,2000000,en,12.805294,108.0,572809,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,95,0,0,1,0,0,3,0,0,0,0,1,6,17,2010,3,1,1,4,0,0,0,0,0,0,5,8,0,0,0,0,0,0,Sarah Butler,Daniel Franzese,Daniel Franzese,9.0,13
2242,12000000,en,13.300519,131.0,41744718,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1,0,0,2,0,0,0,0,2,4,13,1967,2,5,1,9,1,0,0,0,0,0,2,5,0,0,0,0,0,0,David Niven,Peter Sellers,Peter Sellers,45.0,30
2243,40000000,en,9.649303,157.0,132820716,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,38,0,0,0,0,0,3,0,0,0,0,1,12,19,2012,2,2,1,5,0,0,0,0,0,0,3,37,0,0,1,0,0,0,Jessica Chastain,Jason Clarke,Jason Clarke,31.0,19
2244,19000000,en,9.801967,113.0,110879513,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,75,0,1,1,1,0,1,0,0,0,0,1,9,15,1989,4,1,1,6,0,0,0,0,0,0,3,12,0,0,0,0,1,0,Al Pacino,Ellen Barkin,Ellen Barkin,12.0,7
2245,15000000,en,9.020372,124.0,85306374,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,63,0,0,1,0,0,1,0,0,0,0,5,10,26,2005,2,1,1,3,0,0,0,0,0,0,2,13,0,0,0,0,0,1,Jonathan Rhys Meyers,Scarlett Johansson,Scarlett Johansson,30.0,39
2246,25000000,en,13.083718,108.0,30411183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,0,1,4,0,0,0,0,1,4,9,2004,4,1,1,10,0,0,0,0,0,0,4,6,0,0,0,0,0,0,Emile Hirsch,Elisha Cuthbert,Elisha Cuthbert,23.0,102
2247,0,en,8.067119,90.0,4417667,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,2,0,0,0,0,1,7,22,2016,4,1,1,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Keegan-Michael Key,Gillian Jacobs,Gillian Jacobs,19.0,10
2248,20000000,en,7.120403,105.0,31327899,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,4,0,0,0,0,1,9,1,2010,2,2,1,9,0,0,0,0,0,0,1,7,0,0,0,0,0,0,Danny Trejo,Michelle Rodriguez,Michelle Rodriguez,29.0,18
2249,33000000,en,7.781292999999999,100.0,102984862,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,62,0,0,0,0,0,4,0,0,0,0,4,3,15,2002,4,1,1,9,0,0,0,0,0,0,2,6,0,1,0,0,0,0,Milla Jovovich,Michelle Rodriguez,Michelle Rodriguez,22.0,103
2250,15000000,en,8.735448,126.0,30226144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,3,0,0,0,0,1,12,27,2007,3,1,1,13,0,0,0,0,0,0,3,1,0,0,0,0,0,0,Denzel Washington,Nate Parker,Nate Parker,49.0,24
2251,0,en,4.0609660000000005,97.0,228136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,34,0,0,0,0,0,3,0,0,0,0,1,5,14,2015,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Sarah Gadon,Bel Powley,Bel Powley,12.0,15
2252,130,hi,2.402032,130.0,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,167,0,0,0,0,1,2,0,0,0,0,1,8,31,2011,2,1,1,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,Salman Khan,Kareena Kapoor,Kareena Kapoor,15.0,4
2253,19000000,en,13.088552,90.0,108047131,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,21,0,0,0,0,0,4,0,0,0,0,1,4,15,2005,4,1,1,11,0,0,0,0,0,0,3,11,0,1,0,0,0,0,Ryan Reynolds,Melissa George,Melissa George,18.0,26
2254,0,pt,3.5272120000000005,106.0,307076,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,4,0,0,0,0,1,8,31,2007,4,1,1,0,0,0,0,0,0,0,3,17,1,0,0,1,1,0,Douglas Silva,Darlan Cunha,Darlan Cunha,13.0,12
2255,11000000,fr,7.250134,106.0,53191886,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0,0,0,0,9,0,0,0,0,1,1,9,2008,2,1,1,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,Kad Merad,Dany Boon,Dany Boon,15.0,21
2256,1,en,1.3370959999999998,95.0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,0,1,0,0,1,2,0,0,0,0,1,4,23,1999,4,1,1,18,0,0,0,0,0,0,2,4,0,0,0,0,0,0,David Spade,Sophie Marceau,Sophie Marceau,6.0,4
2257,0,fr,1.4841090000000001,158.0,138000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,1,0,0,0,0,1,10,30,1991,2,1,1,10,0,0,0,1,0,0,2,4,1,0,0,0,0,0,Jacques Dutronc,Alexandra London,Alexandra London,8.0,5
2258,7000000,en,6.01272,114.0,49084830,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,7,0,0,0,0,2,9,30,2005,4,1,1,3,0,0,0,0,0,0,1,10,0,1,0,0,0,0,Philip Seymour Hoffman,Allie Mickelson,Allie Mickelson,17.0,22
2259,90000000,en,8.184814999999999,96.0,113493481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,2,0,0,0,0,1,6,30,1995,4,1,1,8,1,0,0,0,0,1,2,15,0,1,0,0,1,0,Sylvester Stallone,Diane Lane,Diane Lane,17.0,20
2260,0,en,5.923904,99.0,1829917,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,3,0,0,0,0,1,8,15,2008,4,1,1,7,0,0,0,0,0,0,4,13,0,0,0,1,0,0,Luke Wilson,George Lopez,George Lopez,15.0,16
2261,3800000,en,2.894924,84.0,111731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,6,10,2009,2,2,1,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,Steve Buscemi,Romany Malco,Romany Malco,6.0,1
2262,0,en,2.326119,98.0,4557214,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68,0,0,1,0,0,3,0,0,0,0,1,2,17,1989,4,1,1,24,0,0,0,0,0,0,3,4,0,0,0,0,0,0,Denzel Washington,James Fox,James Fox,28.0,12
2263,56000000,en,12.136158,109.0,19701164,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,52,0,0,0,0,0,9,0,0,0,0,1,1,18,2013,4,1,1,6,0,0,0,0,0,0,2,7,0,0,0,0,0,0,Mark Wahlberg,Russell Crowe,Russell Crowe,22.0,65
2264,0,en,3.316857,100.0,7965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,1,0,0,0,0,1,0,0,0,0,1,2,14,2013,3,1,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,Shane McRae,Aubrey Dollar,Aubrey Dollar,7.0,6
2265,15000000,en,5.952494000000001,107.0,216614388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,0,0,0,0,1,0,1,0,0,1,12,9,1988,4,1,1,7,0,0,0,0,0,0,1,10,0,0,0,0,0,0,Arnold Schwarzenegger,Danny DeVito,Danny DeVito,52.0,18
2266,500000,en,0.370114,157.0,500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,0,0,1,0,1,0,0,0,0,0,1,9,25,1995,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ajith Kumar,Suvalakshmi,Suvalakshmi,9.0,5
2267,70000000,en,9.963078999999999,127.0,374111707,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,0,0,0,1,0,4,0,0,1,0,1,12,15,2000,4,2,1,15,0,0,0,0,0,1,3,5,0,0,1,0,0,0,Helen Hunt,Mel Gibson,Mel Gibson,110.0,95
2268,0,en,2.844534,103.0,90508336,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2,0,0,0,0,1,2,16,2009,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,Tyler Perry,Derek Luke,Derek Luke,14.0,3
2269,20000000,en,5.970067,128.0,73276047,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,10,0,0,0,0,2,10,14,2007,6,5,1,8,0,0,0,0,0,0,3,9,0,0,0,0,0,0,Khalid Abdalla,Atossa Leoni,Atossa Leoni,16.0,16
2270,30000000,en,10.25103,108.0,287553595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,0,0,0,0,0,3,0,1,0,0,1,8,10,2001,4,1,1,8,0,0,0,0,0,0,3,10,0,0,0,0,0,0,Jason Biggs,Thomas Ian Nicholas,Thomas Ian Nicholas,89.0,109
2271,500000,en,8.212399000000001,110.0,3000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,1,0,0,0,0,1,10,2,1973,1,2,1,16,0,0,0,0,0,0,2,5,0,0,0,0,0,1,Harvey Keitel,Robert De Niro,Robert De Niro,15.0,9
2272,4500000,de,5.69684,117.0,3764219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,3,0,0,0,0,1,7,4,2004,6,1,1,7,0,0,0,0,0,0,3,5,0,0,0,0,0,0,Max Riemelt,Tom Schilling,Tom Schilling,12.0,10
2273,1700000,en,6.115298999999999,77.0,1007962,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,1,0,3,0,0,0,0,1,1,20,2009,1,2,1,5,0,0,0,0,0,0,3,8,0,0,0,1,0,0,Sasha Grey,Chris Santos,Chris Santos,10.0,11
2274,8000000,en,6.230854,124.0,21706101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,4,0,0,0,0,1,4,3,1992,4,1,1,6,0,0,0,0,0,0,2,4,0,0,0,0,0,0,Tim Robbins,Greta Scacchi,Greta Scacchi,70.0,11
2275,60000000,en,15.037993,99.0,205754447,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,4,0,0,0,0,3,3,2,2016,2,1,1,10,0,0,1,0,0,0,3,3,0,0,0,0,0,0,Gerard Butler,Aaron Eckhart,Aaron Eckhart,29.0,101
2276,10000000,en,11.119593,111.0,21786738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,4,0,0,0,0,3,5,16,2007,2,1,1,13,0,0,0,0,0,0,3,11,0,0,0,0,0,0,Norah Jones,Jude Law,Jude Law,14.0,22
2277,0,no,10.287127,100.0,37473,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,1,2,12,2014,2,3,1,5,0,0,0,0,0,0,6,5,0,0,0,0,0,0,Vegar Hoel,Ørjan Gamst,Ørjan Gamst,35.0,12
2278,8000000,fr,7.3211520000000005,66.0,292279,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,1,1,3,0,0,0,0,2,10,12,2016,2,1,1,5,0,0,0,1,0,0,5,6,0,0,0,0,0,0,None,Gaspard Schlatter,Gaspard Schlatter,15.0,15
2279,100000000,en,8.903754,95.0,7103973,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,0,1,0,0,0,4,0,0,0,0,2,8,15,2002,3,1,1,5,0,0,0,0,0,0,5,7,0,0,0,0,0,0,Eddie Murphy,Randy Quaid,Randy Quaid,14.0,9
2280,10000000,en,6.063809,100.0,31609243,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,68,0,0,0,0,1,2,0,0,0,0,1,2,14,2007,2,1,1,3,0,0,0,0,0,0,4,5,0,0,0,0,0,0,Gabrielle Union,Idris Elba,Idris Elba,19.0,12
2281,17000000,en,5.498819,98.0,3696232,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,5,0,0,0,0,1,10,27,2011,3,1,1,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Stephen Moyer,Topher Grace,Topher Grace,15.0,67
2282,0,en,6.422711,103.0,7985929,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,0,0,0,0,0,4,10,1998,4,1,1,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,Billy Crystal,Kathleen Quinlan,Kathleen Quinlan,27.0,33
2283,6000000,en,11.461437,90.0,40940662,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2,1,0,0,0,1,7,26,1985,4,1,1,8,0,0,0,0,1,0,5,7,0,0,0,0,0,0,Paul Reubens,E.G. Daily,E.G. Daily,18.0,16
2284,0,en,4.40284,92.0,3903479,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,0,0,0,0,1,8,8,2012,2,1,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,None,Jolene Van Vugt,Jolene Van Vugt,8.0,10
2285,22000000,ja,9.409701,115.0,68000000,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,121,0,0,1,0,0,7,0,0,0,0,1,7,29,2006,5,1,1,16,1,0,0,0,0,1,3,7,0,1,0,0,0,0,Junichi Okada,Aoi Teshima,Aoi Teshima,10.0,14
2286,0,en,8.374039999999999,100.0,1200398,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,1,10,28,2007,6,1,1,0,0,0,0,0,0,0,2,18,1,1,0,1,1,0,Andrew Garfield,Katie Lyons,Katie Lyons,14.0,14
2287,75000000,en,7.762917,104.0,152930623,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,4,0,1,0,0,1,11,2,2011,2,1,1,5,0,0,0,0,0,0,2,17,0,0,0,0,0,0,Ben Stiller,Eddie Murphy,Eddie Murphy,55.0,19
2288,18000000,hi,1.377993,151.0,1500000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,2,0,0,0,0,1,5,15,2015,4,1,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,None,Anushka Sharma,Anushka Sharma,10.0,31
2289,12823507,ru,2.981184,110.0,6101904,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,1,0,0,0,0,1,9,29,2016,3,1,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,None,Pyotr Fyodorov,Pyotr Fyodorov,8.0,5
2290,23000000,en,3.612089,76.0,71368,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,51,1,0,1,0,0,2,1,0,0,0,1,10,7,1994,4,1,1,8,0,0,0,0,0,0,5,3,0,0,0,0,0,0,Dom DeLuise,Phillip Glasser,Phillip Glasser,6.0,19
2291,24000000,en,16.195894,91.0,87055349,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,1,2,21,2003,4,1,1,9,0,0,0,0,0,0,2,3,0,0,0,0,0,0,Luke Wilson,Will Ferrell,Will Ferrell,14.0,12
2292,16000000,en,2.890462,97.0,1686429,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,0,0,0,1,0,3,1,0,0,0,1,8,15,1997,4,1,1,6,0,0,0,0,0,0,1,4,0,0,0,0,0,0,Shaquille O'Neal,Annabeth Gish,Annabeth Gish,30.0,10
2293,0,ru,0.43602799999999997,110.0,50656,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,81,0,0,0,0,0,3,0,0,0,0,1,10,9,2009,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Sergei Makovetsky,Konstantin Khabenskiy,Konstantin Khabenskiy,5.0,4
